Municipalities,demo_0,demo_1,demo_2,demo_3,emp_0,mobi_0,mobi_1,mobi_2,mobi_3,mobi_4,mobi_5,mobi_6,mobi_7,mobi_8,Avg. PI. per person by household position | 2018,Cluster
Maasgouw,-5.968839898011432,2.0332391351459287,-1.6135999630566595,0.3418050147020874,-1.055851648538797,-1.6906933788150362,-1.4479335546279233,1.484139837247886,-0.38910048847822803,-0.28101786081955044,1.0934839415007767,-1.7681529198683026,0.7048090371670674,-0.6551103544554674,-0.23576216923818624,3
Maassluis,0.8359800825534076,1.1328607281830407,2.3311367997931396,-0.6729196128513154,-0.9895823063374821,1.362311105359362,-0.10189719810845643,1.1949543353621235,0.4240995835906268,0.051237354953845154,2.354806390531189,-0.19424266597515732,-0.7582462928995682,-0.4394293949851441,-0.16967802389309689,1
Maastricht,0.15729549975681406,9.389821399287154,1.717181023970229,-4.119944344495399,2.9581882166433004,3.4896214589063663,0.5846076746946829,1.8921035067640617,-0.5265126265918109,-0.22766185506679557,-0.12018306233692856,-0.3248658807282507,1.5511648895682986,2.6712344005300186,-0.8470405136802641,4
Medemblik,0.38952649067322126,-1.1565669028430066,-1.92891922526031,0.011613222531523535,-0.2368814944652395,-1.0169275177506678,0.6326377888631793,-0.3835167481457853,-0.05447693696743738,-1.0587614518191353,0.009027400581369112,-0.3836351854122171,0.5275884292188624,-0.8717885648986227,-0.4505356416097269,3
Meerssen,-5.5563811387983755,0.7736947394887925,0.894277874815837,0.5826936567478054,-1.3317246556826108,0.1227610092128198,-1.5534205394629381,2.2132075151053074,0.7611494786716366,0.8470717167093955,1.199833651229066,-0.19246192344129678,1.5492423203440406,1.4493298395179963,0.27638995718625825,3
Meierijstad,0.4660012022989404,-0.06686778956948394,-1.1725211637454371,0.4600604289590268,1.8091088677786804,-1.2196257297002144,-0.26104825239997204,0.30414091174543595,0.18639619021786635,-0.6523462373288175,0.3495993294939395,0.3239319045860254,-0.6815193323566742,-0.007099647417078405,-0.13663595122055164,3
Meppel,1.6343737192455632,-0.05082815960061251,1.4854268899668037,0.09958843133915284,-0.49048136694453875,1.3746425846981833,0.013125587708378943,-1.3143497294759812,-1.0985594872368338,1.2069079606020765,1.341332502941102,-0.09074020003582582,-0.2635114756944128,-0.15314824860311935,-0.4505356416097269,1
Middelburg,0.29570229821291755,1.469367863660563,2.7161444651107076,-1.1819178620643775,-0.11388494388834068,2.0436841229105216,0.7072348771838722,-2.098342165070137,0.2018382847819304,-0.3143967535474966,-0.3127080694300473,0.2189870079509446,0.03821500163945367,-0.362672079076804,-0.2688042419107303,1
Midden-Delfland,1.4139870138698325,-2.6364577882492335,-1.069666874205092,0.5721970002176316,-1.1622256295239097,1.836300766418332,0.715510500909565,-0.8574327881530915,0.6376398683235877,-1.0315548634698413,-0.24849990005876751,0.7023146997521806,-0.04396326424343706,-0.36268745922286305,0.9041893379646088,1
Midden-Drenthe,-3.1628313585537096,-0.26773953666779854,-0.655880404031324,0.23399652854352185,-0.6713131039753056,-3.536857049908368,-0.8807937546149395,-0.6473215428156781,-2.306665143751151,0.9036433951390895,-0.48337035519648325,-0.18129191339225192,-0.5554567282428476,0.7232783465877438,-0.6322670413087235,3
Midden-Groningen,-1.451535780823352,0.7809445334358505,-1.1115774572335304,0.9059485180589704,0.08862827703787939,-0.39809799475102187,-0.533308826985365,0.1662748456327885,1.7891353526248246,1.4037611992970416,-0.695634467347648,-1.7403153479720763,-1.662256528107464,1.2679970547444583,-1.09485605872435,3
Mill en Sint Hubert,-2.565527689074531,-0.6813902602863817,-3.304455447627182,0.8109410157565804,-1.4448644769524097,-3.0541115618846977,0.23608031507871524,0.10188272021388296,-0.43804302805990725,0.604474628885737,1.2206156183880341,-0.5871436293605973,-1.2483746160893376,0.39062969254049823,-0.7479142956626307,3
Moerdijk,-1.437561491352843,-0.17932358067583665,-1.268031610771483,0.9039797283134411,-0.22172518847931505,-0.8382089012088014,-0.3039763838834869,0.648383099500037,-0.1703162647238484,-0.46756318273309133,1.2513942874715935,-0.26092404863092333,-0.3158403141960953,-1.972235852868206,0.17726373916862362,3
Molenlanden,2.943766937804838,-3.829726493860127,-1.3686157925715603,-1.098187450595407,-0.2784109483648533,0.3915004674944478,-0.28199953862359695,-0.5142055249119314,4.271435941481369,0.2741324594068737,-1.6456143597551942,0.9198047174440095,-2.0273420515056904,0.24926644120226213,0.3755161752038928,1
Montferland,-3.2392994135534408,0.2960520623131642,-1.3033172902836612,0.8429633414786054,-0.5730451137486753,-0.8600658894692812,-0.2724203258003739,-0.05474228504502483,-0.25987295434419777,-1.2308146266318158,-0.7296405717940441,-1.7036950760175231,0.9223378697159382,-1.2207738066311709,-0.7644353319989021,3
Montfoort,1.9847022219560249,-2.9021005576130166,-1.1890048225489207,-0.2958302941380406,-1.3315531229743793,0.7611765470786632,1.2629262803338694,-2.052970921883772,0.9990584466222088,-0.007285901443481907,1.3557402273910848,0.859681528091364,-0.2605630950682814,-0.757047075207923,0.5572475749028895,1
Mook en Middelaar,-7.153259995938488,0.3563033692656041,-0.3425466009065064,0.7314150254802492,-1.5748575096618773,0.05244610589248674,-0.9653192508644753,1.5313627618772083,0.9995936292555234,0.9388804272607387,1.9522502014361842,-0.07174915997381387,0.14183406847742294,0.22129524230720435,0.6728948292567954,3
Neder-Betuwe,5.260783987173454,-5.009278938895892,-0.7149148478368653,-2.082113448784894,-0.9190808648207287,-1.8194751430998917,-1.0399292335693904,0.8162097314315531,1.505721544653454,-0.27063837177780786,-2.650321689765009,-0.09835023379319473,0.9053601409083853,0.19435683424626396,-0.36793045992836493,1
Nederweert,-2.864054150442949,0.44953115402504223,-2.168207919854996,0.11167747835975664,-1.18106805571074,-2.3512118095953705,-1.4516349593330637,0.43169264006314845,-0.053960635636100276,-0.4000174648266195,-1.3110076755220623,-1.0384904138439128,-0.5682727904293766,0.5233657732860942,-0.46705667794599953,3
Nieuwegein,2.154828786633124,2.2078618182974887,-0.2238547200844019,-0.006531308511463226,0.9184761400729666,1.646326876903933,-0.04153305716495253,1.603090529484732,0.4864829202164904,-0.6288670460712655,-0.2581728617790336,-0.18787525286451986,-0.16336179134652687,0.6355620569504521,-0.2522832055744589,1
Nieuwkoop,0.006783209137598299,-1.0311588950320543,-2.2117354786898784,0.20305375398834546,-0.8354606436520065,-1.8961820161828966,-0.5520464802594147,0.1454805242485338,-1.1405727619507007,-0.3203835960248829,0.592834661795656,0.37871550769585216,0.7634886724242488,-0.3200158458069265,0.39203721154016546,3
Nijkerk,3.0782062396521703,-2.705919436539063,-0.016641216209057848,-0.101133856914269,0.0066444146202639795,0.8308263985498676,-0.5517092100542584,-1.429146508792315,0.32757720442200305,1.1773780465228134,0.2684478471090906,0.7884283524573723,-0.3889323541752268,0.4147054668828565,0.2268268481774415,1
Nijmegen,5.980589933644128,8.558217222909642,0.847877573135016,-2.517798437836285,4.752339784949903,3.668695785411821,0.8460620190888393,0.018045047480439752,-1.1429125718399014,0.7815272202116169,0.09332948839246603,-0.046252738006869874,-0.11533588645451856,0.5411782412809977,-0.979208804370444,4
Nissewaard,1.4948635068239637,1.64475094928589,0.3581388978452935,0.9386101699130411,0.2207140898375568,0.5877805497309723,0.23161377060315386,2.356447432155315,0.05998384515206995,-1.1864532026247823,-0.058836633523756995,0.47875509804579264,-0.7168871447060686,0.8171132209279331,0.29291099352253086,1
Noardeast-Fryslân,0.5249595234102111,-1.3818331019828103,-0.5668325520820898,-0.6275536993001092,-0.36640174989369667,0.19783356890539908,0.38160720269190707,-0.36563137147453045,3.9936546875530725,0.9981970201021768,0.028544948743848796,0.35547460540111303,-3.0018220799819817,-0.9123219212935628,-1.3426716037684359,1
Noord-Beveland,-6.62928439837868,2.5063623801235755,-0.057045887445288275,-0.41858427685131727,-1.5164418971241416,-3.8361400843197435,0.4327440449601699,1.6826700691642638,-1.7751640598100722,-2.9017697480398024,1.3523981564151224,0.45294444453783306,1.1517188728042274,-3.7929752330643605,-0.6322670413087235,3
Noordenveld,-4.677616526739279,-0.6839697447214792,1.494408721290813,-0.3167149146487731,-0.8308396860133052,-3.050825482532145,-0.3655638565566962,0.5561184324142577,-0.8481919344244458,0.7139880974483669,1.0338512029395048,0.7558936071432851,-0.4444175418080366,0.424545105713868,-0.36793045992836493,3
Noordoostpolder,3.403899146374358,-2.019814245169121,-1.4832191577554736,-0.8194237483377421,0.0753725019434598,-3.7246459539740955,-0.3583405028913926,0.12361670992875605,-1.2766144147956648,-0.0010163972823535852,-0.534637677083837,0.5497305636350925,-1.4249875812894686,0.2813068339356436,-0.6818301503175402,3
Noordwijk,-0.3990025048296124,1.0593071603971032,-0.7342787591817328,0.014087982174292205,-0.07490719616746998,3.2785873968981156,-0.4461911655244064,0.49345610796539935,1.7243068796840257,-0.4585928490434636,0.2195248193881591,1.7229630289494033,-0.3638014683381308,-0.7294703466971008,0.6398527565842513,1
Nuenen c.a.,-3.446976965456395,-0.7999910946133956,1.1533465651955337,-0.22467129236832248,-1.0996327974532971,-0.7458958766371031,-0.5203082100532237,-0.6466305140376263,0.8604981609472292,-0.33286738185705234,-0.7888741825764337,0.31160919589086067,0.021106975344442707,0.6972394026763781,1.350257319043964,3
Nunspeet,2.077514594229847,-2.8330247422227264,1.1308576092590739,-1.69216443364597,-0.7290937840332595,-1.8565892372648076,0.5891020215138713,-1.5252404990443855,0.39489408073242377,-0.5065156386380376,-1.6381686098821326,-0.9827577113949542,0.35347478764619394,-0.016176631577938836,-0.08707284221173492,1
Oegstgeest,2.0695517841310243,-1.30377892270878,3.84575673513483,0.49747057334864114,-1.135817605005743,3.143130740778361,0.39135708675576125,-0.9641285682173355,0.31732087276936183,0.1883799200325589,0.43871244745894383,0.8117775020605666,0.14108844406557286,0.1453751702639321,3.2832185703878345,1
Oirschot,-2.027415199601188,-0.8419884972115479,-2.069592505284049,0.573323958201322,-1.0212202093742255,-2.08989900435336,-0.14843132092265318,-0.7725639057160177,-0.31009851271831956,0.290853281469821,1.419860252623731,0.9336380433734871,-0.17173782391209216,-0.35607471591021544,0.16074270283235098,3
Oisterwijk,-2.4809029246583205,-0.41504121993297105,1.113147616449663,-0.021771131363392586,-0.7707380196560619,-0.028125010378155787,-1.3029938364343574,-0.7980164463169931,1.3838939863756963,0.29946482926051615,-0.7208054147722753,0.755318537186286,0.4757330372768632,0.7328344637417743,0.9537524469734266,3
Oldambt,-3.479959533772193,1.6059782086327046,0.04457440725774466,0.2476115759578807,-0.5250380409790402,-1.7225774939654765,-1.1668635579766091,0.02119927992631231,0.2313575683038398,0.8528911136635654,-0.7469860608717819,-0.05958586830239791,0.76480193131224,0.16196370452247566,-1.3591926401047085,3
Oldebroek,2.446519702146924,-3.0911315670092834,-1.070614019018143,-0.6650285590754361,-1.04534966556967,-0.7064683434418499,0.16472979897727227,-1.300498124606294,-0.5559066509592338,-0.067502406932941,-1.6804049819277598,-0.13513994301928636,-0.5997495733967467,0.45473159438585414,-0.5000987506185448,1
Oldenzaal,-0.3640088697965175,-0.6821620998481518,1.3175220897117057,-0.4812145402818593,-0.48088155461322957,0.8488433579379618,-0.13549193596013914,-1.3435800629154102,0.5775069838436292,-0.21061215697959196,0.5117913263588432,-0.9271152329295452,-0.400581097066752,-0.14969199921901957,-0.5496618596273615,1
Olst-Wijhe,-1.832280015971319,-1.3109106719729098,-1.8992557167290607,0.47939951559932514,-1.2110712192122381,-2.123020760867981,0.27977588500620587,-1.1987442051811226,-0.26302519785410367,1.6131213244482108,0.2745269920275203,0.4213953275861319,0.26547743099074816,-1.0702435734708136,-0.5661828959636341,3
Ommen,-0.6727240955667348,-1.590567408332984,-0.6604726072288316,-0.8679971823547278,-1.0995977886271253,-3.5837990383198437,-0.935983549298031,-1.4700470200374802,-0.7445613201432005,1.3627114327970964,-1.978086336810677,-0.9389892370042393,-0.8407381917308854,0.1274926466223157,-0.5661828959636341,3
Oost Gelre,-1.5225597704695166,-0.8392372280120277,-1.7921844012084638,-0.42855083644092906,-0.5466951449632649,-1.040958125999374,-0.270408965141454,-1.9107335636412555,-0.05772030922949648,0.36973539299891656,-0.5272250801542859,-0.4749942268108244,-0.8297220816303971,0.18900675133917447,-0.5166197869548163,3
Oosterhout,-0.6779107697850884,0.6337237749530705,0.4025085285585072,0.40536988454496364,0.37474335546479487,0.22175609484778283,-0.41044325403764514,1.1327447079517106,0.8498789396429909,-0.4730046829232181,0.9708890873205615,-0.754671647172948,-0.35806270237666804,0.8973136276340147,0.06161648481471756,3
Ooststellingwerf,-2.720287529766778,0.0531045492816264,-0.43989491165194206,-0.1901314159236039,-1.0173257926602965,-2.9297672918355055,1.2546257374467575,-0.5225422878542522,-1.2471801630358146,-0.5941156981456024,0.287474591083995,0.677082525900305,-0.04572099887326245,0.5707545013907988,-1.177461240405712,3
Oostzaan,0.33930624965018236,-1.6607539828342328,0.14016385836234213,1.6337251489931233,-1.4398669009839782,1.3134783616099268,0.08393504756256857,-0.854529631174608,0.45819051546508305,-0.9012186956301007,-2.6792872867042394,2.4570255932952585,1.193370229183344,1.43928731021617,0.4581213568852548,1
Opmeer,0.3162450653021464,-0.8724336580591976,-2.102574866188418,-1.1505963306270834,-1.3978722042360852,-2.3068766531716443,0.10458796906324558,-0.15953509723947754,-0.45336292165892317,-2.06617823994353,-1.4337333651983204,-0.6500648411585519,2.280041613994973,-2.1341299674021865,-0.5331408232910889,3
Opsterland,-1.0432538141250198,-1.3821279451108974,-1.0122538959779834,0.24109074949936152,-0.8310033570913357,-2.9951972278089474,-0.3410979982821533,-0.15052590992091885,-0.8454438239697938,0.18552165405175763,-0.036355104209922544,-0.0189735981406547,0.014490394698223996,0.5920064134399575,-0.7644353319989021,3
Oss,1.0922256992356598,0.8488444573684228,-1.3132179446066403,0.6773475554258924,1.6324361398975118,0.6716116075894976,-0.5518315448590907,-0.2515378415367641,0.2507243086904087,0.03721058223435343,0.3255225136844677,-0.5265020765441154,0.05565618263416562,-0.0963836776741615,-0.3348883872558208,1
Oude IJsselstreek,-2.6581964203983444,-0.20284148153134668,-0.8768209594722906,0.25016602964023654,-0.34573079375031407,-1.4613338835490612,-0.3605642033428834,-1.4008693972159405,0.642435917947001,0.6180859073958386,-0.018544200933609103,0.30119810789615936,0.0651206553292818,0.2343146703272925,-1.012250877042988,3
Ouder-Amstel,0.8768261883085577,-1.0321055583386902,1.5458370105092905,0.4044293458249594,-1.0077977691709716,1.9566840110248587,-0.01755823936449537,0.40280617581144074,-0.04998560975453486,0.7514894901540361,-0.6716688701449194,1.51935099011236,0.2765738690530208,-0.8280421170997301,1.631114936760595,1
Oudewater,0.9937312511484975,-1.8752150921035071,0.3443981480005935,-0.04313446939982287,-1.4165704756064839,-2.0832338698905613,0.4348615291281151,-1.3190950606208935,-0.2866075123146741,-0.2795128772991615,0.7715266404736729,1.8586177380323174,0.4629999510998877,-1.8141049309461719,0.6068106839117061,3
Overbetuwe,1.3558723284560636,-2.540214164000597,-0.5050166390598084,1.3527068505559223,-0.0988249006882585,0.6532278197609344,-0.4210785221967539,0.5374884828514073,0.22412824096118966,0.3101449381354905,0.9772754427114174,-0.21424516574921545,-0.23781896443270634,-0.16224471982828859,0.14422166649607954,3
Papendrecht,0.871600092203492,-0.09638195332556028,1.7426086505267733,-0.2260439646496948,-0.6165720498976256,2.2697474241919635,-0.24153808022618087,0.2022053542870265,-0.01887502038521953,-0.040359362395007696,0.48090582787479824,0.030197241909635922,-0.7225382546660772,-0.46416902983823355,0.3755161752038928,1
Peel en Maas,-1.7263243250974096,-0.08914446977329725,-2.3354618917616556,0.3250869394784548,-0.31852256922010047,-1.77030716656006,-0.42984394835181866,-0.8766195843423205,-0.19398505762378918,-0.9181438610799235,-0.9081295535566271,-0.4919671523911793,-0.22609090773883242,-0.8633126548463953,-0.5496618596273615,3
Pekela,-1.63696922727832,0.4603730631296404,-1.271100259929432,-0.2960331066888948,-1.5005393024124678,-1.4808257701303964,-0.6639240316323779,0.3900744825985368,1.128473176506538,0.7283272080884593,0.26593398092971776,-0.11925072943652643,-0.43917282876805175,-0.8169578052251527,-1.6730923304938845,3
Pijnacker-Nootdorp,5.58295493015486,-4.736432829830744,-0.4719684906229986,2.7432596854446754,-0.26609733326996093,1.631579233634867,0.13321655149423503,-0.1405729143564537,-0.6223146316602548,0.07089976661003934,-0.23609754203632705,0.3983951899127923,0.137215946638627,0.67274698774036,1.2511311010263293,1
Purmerend,1.4107061966725212,1.638899418770636,1.060116204014517,1.9513959876791724,0.4488875696290637,1.809199179088629,0.2980760385422816,1.5453849396584531,0.43753835046813067,-0.4818266686491001,0.7131985507644061,-0.24796147587130665,0.3243266100383041,0.5701958704084901,-0.4505356416097269,1
Putten,1.1473374493514916,-2.4076353387516685,0.5314543906811722,-0.8772713297344714,-0.9409513956199599,-2.0003503216082033,-1.3528515988458854,-1.4681300758569173,1.1152770679358708,1.7407150949190502,-0.7171953735809137,0.2799643399362036,0.12689712135208622,0.18401495017148148,0.04509544847844493,3
Raalte,-1.348613905722245,-1.0338419677346837,-0.9783710989750766,-0.3278562076167387,-0.38921471008854763,-1.613140767584947,-0.35084853669032817,-1.564027983960312,-0.8228491773840282,0.4022309083045218,-0.4687511264160161,-0.062258659568019944,-0.610600616173502,-0.7547354254849692,-0.5992249686361782,3
Reimerswaal,5.628117985222566,-3.5107873568925965,0.23558801089687653,-2.545643085672294,-0.9564388081265114,0.2002153482086602,0.9953380966759833,-0.820064329448867,-0.2156907541768837,-1.0037726465373202,0.06000380115757886,-0.4063944398251011,0.8867795410292674,-1.236137766260493,-0.3514094235920923,1
Renkum,-5.684244417800234,0.5289632526039296,3.454139701895515,0.08771006229875758,-0.8518668585386259,1.4941306629684994,0.4480183922188207,0.5604809980019797,-0.5014994506358492,-0.7925447326464753,-0.12897170840983013,-0.027697018468373247,-0.7396818931392863,-1.553106753404265,0.7555000109381574,1
Renswoude,6.899398270863041,-4.953291886066942,-0.42314509176515014,-1.7630222054738247,-1.543315341193777,-1.55382876661382,-0.34027096492912035,-0.33040467047795213,1.568760649521298,1.8081535393129389,1.6075425938049475,2.0465430976849315,2.2904890995293385,-1.305905920068231,-0.18619906022936836,1
Reusel-De Mierden,0.816730935978766,-0.8234813322391984,-3.023555766852519,-0.9853645471184779,-1.3856988457825201,-2.318067811013552,0.8984199369461096,-0.12049769836274493,-1.0529334411799913,-1.5300869749935484,0.628219524493874,0.7003512453124235,0.10518583073966661,-0.08485595643735686,-0.18619906022936836,3
Rheden,-3.3938105945084036,1.9542940218640468,3.167796037442362,-1.1735049927200243,-0.4247322273185504,1.93121309826898,-0.7646330388823167,-0.3990788892906968,0.5995149882716214,0.5270034419876761,-0.36885218324757707,0.275950104278328,-0.34262612770157097,-0.8525608128309522,-0.3514094235920923,1
Rhenen,0.9783619186657888,-2.1939314906945495,0.8637717645256653,-1.1208721851412404,-1.1730773070464084,-0.3881030235991737,-0.9481053272890101,1.7772221683136675,0.6891500640759954,-0.5468864200666006,-1.8745391711517256,-0.0059580155857053745,-0.5043239320626643,0.4056840727716049,0.14422166649607954,3
Ridderkerk,-1.1937197658178478,1.2167746039876013,3.0584033972689166,-0.7905911263451184,-0.24252126753712835,2.0060337688787753,-0.12368667930384858,1.290500847635594,-0.14381531241573378,-0.6206602123382573,0.2475632018399654,0.356823237968153,-0.7450103032661557,0.4929788088716936,-0.15315698755682428,1
Rijssen-Holten,4.57881627277742,-4.614635136586785,0.9372399793589338,-1.6964694981320623,-0.2515197067615918,-0.14384413746076763,-0.23919032124131348,-1.6055807236543271,0.9182566469800039,0.2961988012023319,-0.3449196050402809,-0.35468512766559807,-0.2790644379170752,0.07720337942793064,-0.36793045992836493,1
Rijswijk,2.457546056451135,3.2296083171185384,4.940044945705543,-0.971764096160097,0.20992657114031454,4.183472365712592,0.4920810570407261,1.7500203430588117,-1.0431676115879678,0.24247892622872286,0.23328406013797734,0.5375403499690796,-0.434337202582308,0.04787733067242516,0.27638995718625825,4
Roerdalen,-5.440531988053008,1.549327949143052,-0.532988007860381,0.34876523860894265,-1.211872056336623,-2.2570282916236573,-1.242349118774575,1.2824229086887338,-2.543837320224059,0.6261872846125219,2.166046283985619,-3.2568613607375476,0.5368779255607163,2.1317675833419223,-0.43401460527345426,3
Roermond,0.50637013462863,2.899915656311623,0.2893208196693413,0.08540094705958845,0.6996111083609441,0.8078620081563652,-0.8016296138421206,0.947770697091649,-0.0004976204811290578,0.6541837389743976,0.6677165924074379,-1.4744104249151713,0.36653859438645464,0.6850286565219019,-0.6322670413087235,1
Roosendaal,-0.17501415153557118,1.4514312783974666,-0.10131856632571525,0.3361078096719332,0.8781028375591503,1.2932374586802138,-0.6775537814137622,0.1550863607913394,-0.13386627820853844,0.3693871363514783,0.2972193928082481,-0.6984639422343966,0.5527652332530989,0.24295896060981093,-0.3183673509195482,1
Rotterdam,10.512078774275121,10.025874590302722,1.988310302689199,5.467221704146201,22.067018395253815,6.84379193378201,1.8174139656466293,4.1991198538644365,-3.715032899829535,0.09668147576569387,-1.2471333437249086,0.7407924048158957,-2.6657819254465784,-0.7697364469463427,-0.7974774046714475,2
Rozendaal,-4.34673065936505,-5.269863487311471,2.9559488171326396,0.7839096724671072,-1.7699520459883906,-0.16053015536005127,-1.1780507039490953,-0.3643801650265825,1.3842090236976783,1.936796769819885,0.8130299103208424,-0.25955297003993,0.42694962983011353,-0.6886604034008552,-0.18619906022936836,3
Rucphen,-3.7202624649494633,1.1659583736323176,-3.2160178927292487,2.019937337185497,-1.0992012101775577,-1.1060129556257037,-0.7456953159233785,1.0989277133390198,0.11141144499679587,-0.43256891829513777,-0.6007864411482142,-1.4075168727909417,0.8505491915770284,0.9414631580864711,-0.5496618596273615,3
Schagen,-1.9782776215213072,-0.3871421054475642,0.12673527139385882,-0.3255046010063497,-0.10198425929939521,-0.5435843428886403,-0.330228512630265,-0.7747411943950258,-0.31047400220853777,0.37215499438368144,0.7685499613230136,-0.2573843895813376,1.1724452218347359,-0.8045225640723052,-0.28532527824700293,3
Scherpenzeel,4.274555414151226,-3.243963606470706,1.2212197607817157,-2.452325295261781,-1.4170775873935115,-0.2784895483269956,0.9704930354776552,-0.9014427921949095,-0.37818786681238326,-1.9610924836234604,-0.08656692207008233,-0.21461095788467818,0.14168511245631857,-1.9983466583300105,0.04509544847844493,1
Schiedam,4.538875345550307,3.069602457239631,0.5253083822910942,0.48719165452109453,0.742478081523281,4.859682095526241,0.7253877624248509,2.6257805273345367,-1.7289934514430532,-0.1375323798433996,-0.4141829334908328,0.5584286012989637,-1.065192475844973,0.6941873421228228,-0.7148722229900855,4
Schiermonnikoog,-7.170529883390534,5.5801637272002855,-2.55875013260373,-1.236102453919016,-1.7655948540264832,-6.346560043824241,24.06644069182265,6.920031254155304,3.888089997606067,9.502040327493715,-1.6480016275784841,-0.018981713378208514,1.8927139098629857,-2.205784942712613,-0.18619906022936836,5
Schouwen-Duiveland,-5.014315215145904,1.0201735041901216,1.451009897191021,-0.993337757276068,-0.44099967172103877,-2.6418618539771987,0.11101499077599582,1.1262864610954368,-1.3677302328156384,-1.9536179386683636,0.3181568069514096,1.2973295263929465,-0.14036257614838507,-1.5461541761882156,-0.13663595122055164,3
's-Hertogenbosch,3.3271264025609133,3.4677654687439547,-0.20891945404655438,0.9250972275821311,5.00220661936142,2.01681501430291,-0.5431075705867021,0.5642985592872788,-0.49600996182518375,0.7655718602339868,0.28819560390866406,-0.9614840117498461,0.5902579710416004,0.6511416027013187,0.24334788451371298,4
Simpelveld,-4.8465619118972585,1.5480104543666044,-0.16626807316562517,0.15487111127607592,-1.558883865746894,-1.6347504679774942,-1.262012006175138,3.385241117793156,0.32092112457277105,-1.5137467967825098,1.3320512627603278,0.16136116532778155,0.6041950919149336,-1.7590520459811052,-0.6157460049724508,3
Sint Anthonis,-2.5951395283975116,-1.177278996657733,-3.7052357937242606,-0.08333595845148571,-1.4468040904233153,-2.3653744649421125,0.13718066749768545,-1.0516149699356279,-0.9774807908246581,0.9868695277330414,2.390520409383534,0.6291569620017674,-0.19667586325112998,-0.2646014737094766,-0.4174935689371828,3
Sint-Michielsgestel,-0.6084457171276787,-2.024353983810165,-0.6671352616342965,0.6992627642454081,-0.9387443237125183,-0.13644089390356942,0.011689333291208767,-0.8153804492431233,-0.22363866290230458,-0.5674600219683417,-0.6799962817852542,-0.5226931081032954,0.1098584111830693,-0.13621122591761947,0.6068106839117061,3
Sittard-Geleen,-2.7269497407658867,4.092950744403444,0.47154193516029846,0.6135979037821826,1.9886676958551812,1.451859426581582,-0.8178702416324278,1.4740022286760655,0.7851995918633298,-0.31778520267253113,0.8678219107023583,-1.0280266667249103,0.6721573962891232,0.3759342268735272,-0.5000987506185448,3
Sliedrecht,3.2436896025874162,-1.0753429292443721,1.9925288562333414,-1.8691442608238333,-0.8508912980861288,1.8267187859642873,-0.21952031307428221,0.11186353190954404,0.781243893864272,-0.23373234156429126,0.774706236750931,-0.5683717810027443,-0.4725099014232435,-0.6151071948632478,-0.13663595122055164,1
Sluis,-6.235382544665487,2.64404691786046,1.500417291093611,-0.9377317898814097,-0.8314620777913924,-5.000831303590176,-0.10007298135534953,2.4289869197858205,-2.039187751031513,-1.4014577724647843,0.3018047646260011,3.019262487231595,-1.1376713150955233,0.060390465990479376,-0.5827039322999068,3
Smallingerland,0.8028403920546056,0.0566586545625078,0.3720557376124306,-0.5693736243694401,0.28378469806360207,-0.9081412599771171,-0.1951114084626022,-0.32632316011930357,-0.3125383846405145,-0.5214855547498429,-0.11486923247708243,-0.13932076242622443,-0.7350784331872878,1.5283793316591179,-0.9296456953616261,3
Soest,-0.4738872067627513,-0.6103652253721765,2.223707667574523,0.19844848159827314,-0.1946183089732027,1.1905738094782408,-0.5145317560266554,-0.05204810548900766,0.18629690851641154,0.28129849242681476,0.4075964568020687,0.12119668512418387,0.4184799597298172,-0.5278563119524269,0.8050631199469753,1
Someren,-0.5095417961737057,0.4821105843364029,-3.377389621357405,-0.3074638680838019,-1.0320671865363578,-0.954558476639819,-0.3740535512164466,0.1664762651539485,-0.0009767650429309352,-0.11243367902249801,1.509913991601099,-0.1890454767239905,-0.8215876383386436,0.7351996539511669,-0.5331408232910889,3
Son en Breugel,-0.5128755977558458,-2.002482562573661,2.3312022123193756,-0.5250201815939081,-0.8353265751744258,-0.9077577391523904,-1.3580247884292624,0.9605869233212198,0.40702268675189174,-0.6164870378595265,-0.41063116415621376,1.0013827803934345,0.91724849357719,0.537654194921819,1.4493835370615984,3
Stadskanaal,-3.3802359367982433,0.8865467918649304,1.1299538408974552,-0.5973448835322349,-0.7590065638847066,-2.6637379151223057,-0.16518155391779624,0.11209968181428448,-0.26894106629986975,0.2141119379296245,0.7329612879180749,-0.5408184208066392,-0.9283939152377024,1.192514752328058,-1.5078819671311605,3
Staphorst,7.445871990353865,-7.142286057321317,-1.5848398470751228,-2.951596254186898,-1.1175957403927066,-3.9109871394572635,-0.7640259607913938,-1.1174286001913813,-0.48093122413435885,1.310293112270025,0.18412674481303562,0.525428915787868,-1.0543617038607713,0.7009938495477841,-0.6653091139812687,1
Stede Broec,0.893266403833024,-1.1724514420151881,-0.66473719277815,-0.8685118548443788,-1.2330923001708878,0.6262461183918103,0.8829259637191967,-1.4858078774601902,1.5113304030324615,0.17218516873655987,0.3458190188721587,-0.8745317320150906,0.8820337181302773,0.06245303173716049,-0.6322670413087235,1
Steenbergen,-1.2451406276934278,2.906848227671071,-3.1935234945434794,-0.6003511775147894,-1.0900472219520987,-0.45476204038387136,-0.10359222306813916,1.7725108034928239,0.48340973931442605,-0.7816502461049569,1.5134807048769183,1.3576608818286517,0.14209948820365675,0.06223836951318946,-0.4009725326009102,3
